Frequency,Magnitude
0.0,1.0069885835099299e-16
0.0004078303425774878,0.15650383087203254
0.0008156606851549756,0.06828981134868134
0.0012234910277324634,0.09727488086703866
0.0016313213703099511,0.07716404512506951
0.002039151712887439,0.04276572523086964
0.002446982055464927,0.017797993005473974
0.0028548123980424145,0.010828036643929511
0.0032626427406199023,0.052309882957778046
0.00367047308319739,0.021156833386678505
0.004078303425774878,0.07195979390054348
0.004486133768352366,0.04143585455579775
0.004893964110929854,0.04033457857797018
0.005301794453507341,0.02011740796399917
0.005709624796084829,0.028788639851741647
0.006117455138662317,0.02795561849243086
0.0065252854812398045,0.028111821445290276
0.006933115823817292,0.013906460594260239
0.00734094616639478,0.018746018862522563
0.007748776508972268,0.029227692423555465
0.008156606851549756,0.015909100562811036
0.008564437194127243,0.01794069515001553
0.008972267536704732,0.023671283554988386
0.009380097879282219,0.016658987415921544
0.009787928221859707,0.014797147127770235
0.010195758564437194,0.03397765663224243
0.010603588907014683,0.02515101368936802
0.01101141924959217,0.017031989424372024
0.011419249592169658,0.020962860724879025
0.011827079934747145,0.018908402638516966
0.012234910277324634,0.027104121549418356
0.01264274061990212,0.021620827327481187
0.013050570962479609,0.024381839977015672
0.013458401305057098,0.02314267008818157
0.013866231647634585,0.025242208419861155
0.014274061990212073,0.01688597717926269
0.01468189233278956,0.002186599576609296
0.015089722675367049,0.011274981057192004
0.015497553017944535,0.014708024582180573
0.015905383360522024,0.004281286511802911
0.016313213703099513,0.015353740116608767
0.016721044045676998,0.01576558325803648
0.017128874388254486,0.011241463098635543
0.017536704730831975,0.021836925091494836
0.017944535073409464,0.018145444564789684
0.01835236541598695,0.011136783007057465
0.018760195758564437,0.004961810874731963
0.019168026101141926,0.015966335443408548
0.019575856443719414,0.008084157636647332
0.019983686786296903,0.029097617590779293
0.020391517128874388,0.008919483258332963
0.020799347471451877,0.010396532228808939
0.021207177814029365,0.015886504885051146
0.021615008156606854,0.007117247685571134
0.02202283849918434,0.01628631953065855
0.022430668841761828,0.034248206237228795
0.022838499184339316,0.017946976791240146
0.023246329526916805,0.011430137461435026
0.02365415986949429,0.026716802043264407
0.02406199021207178,0.010580563244475746
0.024469820554649267,0.017083799139413894
0.024877650897226756,0.013497693857016865
0.02528548123980424,0.017556943868325594
0.02569331158238173,0.013927012330002075
0.026101141924959218,0.009970066313337703
0.026508972267536707,0.019238531489834725
0.026916802610114195,0.005436330678714123
0.02732463295269168,0.0024675303073702437
0.02773246329526917,0.009063429384526077
0.028140293637846658,0.013787984942680995
0.028548123980424146,0.012819642185539467
0.02895595432300163,0.008085384026684562
0.02936378466557912,0.005878737490814041
0.02977161500815661,0.00983838160472042
0.030179445350734097,0.006640027734794647
0.030587275693311582,0.009552878654526151
0.03099510603588907,0.006411456559780452
0.031402936378466556,0.007740632376982824
0.03181076672104405,0.023497008813754647
0.03221859706362153,0.018418258874776425
0.032626427406199025,0.007254001671133009
0.03303425774877651,0.011384588074210998
0.033442088091353996,0.010473101174902414
0.03384991843393149,0.011371689054536008
0.03425774877650897,0.000679534307589418
0.034665579119086465,0.007566143211054276
0.03507340946166395,0.007036922840171645
0.035481239804241435,0.012706510593164622
0.03588907014681893,0.007373882310978692
0.03629690048939641,0.007854699334686691
0.0367047308319739,0.0035957215634017264
0.03711256117455139,0.015706971289309046
0.037520391517128875,0.01703375199446707
0.03792822185970637,0.02002092300342139
0.03833605220228385,0.01967447985602134
0.03874388254486134,0.005150183480425445
0.03915171288743883,0.0037905708353428292
0.039559543230016314,0.0049260051546262135
0.039967373572593806,0.002542668687695776
0.04037520391517129,0.020766855536718767
0.040783034257748776,0.008616902818843596
0.04119086460032627,0.019412647703820504
0.041598694942903754,0.01851611676679578
0.04200652528548124,0.013945619389967323
0.04241435562805873,0.013531283780659695
0.042822185970636216,0.005946398480814221
0.04323001631321371,0.01670954899738037
0.04363784665579119,0.013674081350923378
0.04404567699836868,0.017876143168384033
0.04445350734094617,0.004496032571946271
0.044861337683523655,0.011587183504136038
0.04526916802610114,0.017670552235081738
0.04567699836867863,0.01410731244176731
0.04608482871125612,0.023490362431125712
0.04649265905383361,0.013542508894674003
0.046900489396411095,0.01709223005034174
0.04730831973898858,0.011818642128501415
0.04771615008156607,0.015127326130170163
