Frequency,Magnitude
0.0,0.5048123980424143
0.0004078303425774878,0.11865992120246108
0.0008156606851549756,0.06245565044564192
0.0012234910277324634,0.07322726328623874
0.0016313213703099511,0.05523806174375982
0.002039151712887439,0.027344581952989274
0.002446982055464927,0.017212961929048788
0.0028548123980424145,0.018871028152181894
0.0032626427406199023,0.051750927621806324
0.00367047308319739,0.02822146805232009
0.004078303425774878,0.06050600916431311
0.004486133768352366,0.041741002235444705
0.004893964110929854,0.045073014637061704
0.005301794453507341,0.01759903380284237
0.005709624796084829,0.038086771034558146
0.006117455138662317,0.029682221867946737
0.0065252854812398045,0.03420360461090814
0.006933115823817292,0.014590920573366233
0.00734094616639478,0.015699012032297434
0.007748776508972268,0.03187347282048992
0.008156606851549756,0.012743739373716893
0.008564437194127243,0.010815125902357952
0.008972267536704732,0.02752235818378584
0.009380097879282219,0.022407082896138297
0.009787928221859707,0.01655859694083731
0.010195758564437194,0.03935675697698692
0.010603588907014683,0.025955924978029923
0.01101141924959217,0.010559424230462496
0.011419249592169658,0.014807762840284412
0.011827079934747145,0.013934649614964031
0.012234910277324634,0.02712033119996342
0.01264274061990212,0.016623381260027364
0.013050570962479609,0.02629949187036227
0.013458401305057098,0.025075741943112875
0.013866231647634585,0.02191322253796898
0.014274061990212073,0.01601114794004237
0.01468189233278956,0.0045418983250884015
0.015089722675367049,0.014122869952646135
0.015497553017944535,0.012180630089592618
0.015905383360522024,0.009466689949018288
0.016313213703099513,0.01744113289356497
0.016721044045676998,0.015362908781131376
0.017128874388254486,0.011699322549427366
0.017536704730831975,0.014688001407576092
0.017944535073409464,0.01261294992198974
0.01835236541598695,0.015533329121931973
0.018760195758564437,0.003658510273431625
0.019168026101141926,0.012157770117330343
0.019575856443719414,0.005327898954836812
0.019983686786296903,0.02672714720284073
0.020391517128874388,0.007008545285925868
0.020799347471451877,0.008185034030407115
0.021207177814029365,0.013868652549330243
0.021615008156606854,0.007178507072499206
0.02202283849918434,0.01466093767517269
0.022430668841761828,0.030028432121339644
0.022838499184339316,0.01737880850850774
0.023246329526916805,0.006845333816628178
0.02365415986949429,0.0271469352371504
0.02406199021207178,0.009222455099159428
0.024469820554649267,0.021752448955348343
0.024877650897226756,0.011160963219817011
0.02528548123980424,0.011144695273382799
0.02569331158238173,0.007717617248081668
0.026101141924959218,0.0020627589657592166
0.026508972267536707,0.015161154725921404
0.026916802610114195,0.006930469376442122
0.02732463295269168,0.014090521373287207
0.02773246329526917,0.010318962389663367
0.028140293637846658,0.007440584548574275
0.028548123980424146,0.007720392648552112
0.02895595432300163,0.002671403744230268
0.02936378466557912,0.011248690401508577
0.02977161500815661,0.012392254583820046
0.030179445350734097,0.004222255502710685
0.030587275693311582,0.009715477916051651
0.03099510603588907,0.010321997805045986
0.031402936378466556,0.006330520276052675
0.03181076672104405,0.025029929680298196
0.03221859706362153,0.018997252826915775
0.032626427406199025,0.00851643037316319
0.03303425774877651,0.016685897670272565
0.033442088091353996,0.008615813458304243
0.03384991843393149,0.017140819115195435
0.03425774877650897,0.011460109900535595
0.034665579119086465,0.0020470146040524723
0.03507340946166395,0.004470319566761283
0.035481239804241435,0.007336194138515299
0.03588907014681893,0.0134470238657407
0.03629690048939641,0.004685724616598704
0.0367047308319739,0.0017578397368475628
0.03711256117455139,0.011260269405525346
0.037520391517128875,0.02008390747941574
0.03792822185970637,0.01719778585124989
0.03833605220228385,0.01812353899155279
0.03874388254486134,0.008229152380052627
0.03915171288743883,0.000288383924735395
0.039559543230016314,0.0060787917153713135
0.039967373572593806,0.007645629348042356
0.04037520391517129,0.020513654707982623
0.040783034257748776,0.01217425965868674
0.04119086460032627,0.010414637659984615
0.041598694942903754,0.022566095170455158
0.04200652528548124,0.02110855458600829
0.04241435562805873,0.009236390620776302
0.042822185970636216,0.009596104681770691
0.04323001631321371,0.016658500099821692
0.04363784665579119,0.008792771414410748
0.04404567699836868,0.018275311092922818
0.04445350734094617,0.002954664381335473
0.044861337683523655,0.017140233484767353
0.04526916802610114,0.02034571243169611
0.04567699836867863,0.021450136758426074
0.04608482871125612,0.024668521811723597
0.04649265905383361,0.012919936185163348
0.046900489396411095,0.016249289001276465
0.04730831973898858,0.01199291591715884
0.04771615008156607,0.015910011847129427
0.04812398042414356,0.005959270327651475
0.04853181076672105,0.015650772386463868
0.048939641109298535,0.002422638740142358
0.04934747145187602,0.013111634008008587
0.04975530179445351,0.006959425057673635
0.050163132137031,0.025487485199769185
0.05057096247960848,0.014830165016475452
0.050978792822185974,0.015160280064171368
0.05138662316476346,0.014621996948236562
0.05179445350734095,0.015869793341035367
0.052202283849918436,0.004203221433599069
0.05261011419249592,0.0032799264653365773
0.053017944535073414,0.010794963859593446
0.0534257748776509,0.017433642577600748
0.05383360522022839,0.009343076197109262
0.054241435562805876,0.01165587542058987
0.05464926590538336,0.00920961591677798
0.05505709624796085,0.016985423454745612
0.05546492659053834,0.009114007493665572
0.05587275693311582,0.013287344440490644
0.056280587275693315,0.002204960932387928
0.0566884176182708,0.009422154952028387
0.05709624796084829,0.012287877637071612
0.05750407830342578,0.015103917808222723
0.05791190864600326,0.002002894227378883
0.058319738988580755,0.02591534647190779
0.05872756933115824,0.014364198862359463
0.05913539967373573,0.003567159849925388
0.05954323001631322,0.023138545916014427
0.0599510603588907,0.026850816719065928
0.060358890701468194,0.006112577914982822
0.06076672104404568,0.01915905018743288
0.061174551386623165,0.009538550886892014
0.06158238172920066,0.009520404355940235
0.06199021207177814,0.017378301200185114
0.062398042414355634,0.016534839020661447
0.06280587275693311,0.0162131135644427
0.0632137030995106,0.026237971716465837
0.0636215334420881,0.012560773777526525
0.06402936378466559,0.013647425604830038
0.06443719412724307,0.022124624823761905
0.06484502446982056,0.011387916196802447
0.06525285481239805,0.018119712310731357
0.06566068515497553,0.010158589691119867
0.06606851549755302,0.008690482371617804
0.06647634584013051,0.015758677925534776
0.06688417618270799,0.01313800625179692
0.06729200652528548,0.014361461389956488
0.06769983686786298,0.019473250515946214
0.06810766721044045,0.02486988350850462
0.06851549755301795,0.012779182048000699
0.06892332789559544,0.010986587623015206
0.06933115823817293,0.013349920220021929
0.06973898858075041,0.010058031542943137
0.0701468189233279,0.014868321639048396
0.07055464926590539,0.028194881501271078
0.07096247960848287,0.032131090107211095
0.07137030995106036,0.01068707788698484
0.07177814029363785,0.025347650096579518
0.07218597063621533,0.025299368084281362
0.07259380097879282,0.022527402306154878
0.07300163132137032,0.0009676787142506945
0.0734094616639478,0.009122907471588362
0.07381729200652529,0.004825884740631113
0.07422512234910278,0.018529154726038364
0.07463295269168027,0.015871577155111474
0.07504078303425775,0.013569408122452598
0.07544861337683524,0.020698228568955337
0.07585644371941273,0.019971201826495928
0.07626427406199021,0.005662551901973179
0.0766721044045677,0.0120031045135101
0.0770799347471452,0.0062236150305771025
0.07748776508972267,0.009846203053911555
0.07789559543230017,0.0042939362712415855
0.07830342577487766,0.03150387416159184
0.07871125611745514,0.02658699057749318
0.07911908646003263,0.018759509477694156
0.07952691680261012,0.02127181113594127
0.07993474714518761,0.00810135132871383
0.08034257748776509,0.014078730246588927
0.08075040783034258,0.0030450965549362807
0.08115823817292007,0.01715433153409768
0.08156606851549755,0.009313082193965108
0.08197389885807504,0.01688163995388528
0.08238172920065254,0.021486635437125725
0.08278955954323002,0.019358020725249343
0.08319738988580751,0.014584398656352169
0.083605220228385,0.019090319024509958
0.08401305057096248,0.0019871667248091366
0.08442088091353997,0.0011887840903775661
0.08482871125611746,0.010274256087326374
0.08523654159869495,0.015700360685921205
0.08564437194127243,0.010209168253395053
0.08605220228384992,0.012442706378775495
0.08646003262642742,0.01038907771485008
0.0868678629690049,0.022290331466015938
0.08727569331158239,0.011672208842149942
0.08768352365415988,0.007761117623907542
0.08809135399673736,0.026334205234956942
0.08849918433931485,0.007867286534808178
0.08890701468189234,0.015266422369598704
0.08931484502446982,0.014502683416871599
0.08972267536704731,0.019452410820476957
0.0901305057096248,0.007645857451907191
0.09053833605220228,0.009050030715049567
0.09094616639477977,0.010909864421964765
0.09135399673735727,0.010923963298632076
0.09176182707993476,0.011012563858603898
0.09216965742251224,0.021212673127357286
0.09257748776508973,0.02471691962878875
0.09298531810766722,0.02495428768059704
0.0933931484502447,0.01400730590004561
0.09380097879282219,0.008040633109275844
0.09420880913539968,0.009349614545225473
0.09461663947797716,0.007501697839366368
0.09502446982055465,0.021093463166145323
0.09543230016313214,0.015236012741390722
0.09584013050570962,0.020206797509330538
0.09624796084828711,0.013359662250684832
0.0966557911908646,0.021701264503866828
0.0970636215334421,0.0042095526443373665
0.09747145187601958,0.00978707050760741
0.09787928221859707,0.0020531485044887844
0.09828711256117456,0.01794107060868747
0.09869494290375204,0.01097871309316209
0.09910277324632953,0.013001198066616884
0.09951060358890702,0.007522469696044707
0.0999184339314845,0.01624554183407993
0.100326264274062,0.02331093671080088
0.10073409461663949,0.01057772777469604
0.10114192495921696,0.01541960526541085
0.10154975530179446,0.015245978334652218
0.10195758564437195,0.008302950761568322
0.10236541598694944,0.004678532795325411
0.10277324632952692,0.006888593444170006
0.10318107667210441,0.007300077541180944
0.1035889070146819,0.00879967350624904
0.10399673735725938,0.0022150922390417
0.10440456769983687,0.014415414557217858
0.10481239804241436,0.009322470588218827
0.10522022838499184,0.0075393093196622785
0.10562805872756934,0.003654171368869921
0.10603588907014683,0.009491498813390524
0.1064437194127243,0.00509158620877387
0.1068515497553018,0.012084514378621087
0.10725938009787929,0.006124638664659881
0.10766721044045678,0.011404646953865621
0.10807504078303426,0.005879597539780909
0.10848287112561175,0.006489622617091156
0.10889070146818924,0.016906842751351486
0.10929853181076672,0.006795305292009421
0.10970636215334421,0.01022910319373336
0.1101141924959217,0.00403098123341124
0.11052202283849918,0.020520972362509927
0.11092985318107668,0.022048646972892823
0.11133768352365417,0.010209941952785847
0.11174551386623165,0.0076526008112973425
0.11215334420880914,0.01903685401675133
0.11256117455138663,0.014720883832037155
0.11296900489396412,0.005915289202033738
0.1133768352365416,0.005953039949813892
0.1137846655791191,0.007812058978398461
0.11419249592169659,0.004815310514993731
0.11460032626427406,0.005888933616638625
0.11500815660685156,0.016025442389703486
0.11541598694942905,0.016295544163407515
0.11582381729200653,0.010850031521011052
0.11623164763458402,0.005660821306097682
0.11663947797716151,0.0056304315233889745
0.11704730831973899,0.013575027379758376
0.11745513866231648,0.014115717201876604
0.11786296900489397,0.00437830323909069
0.11827079934747146,0.017176326859697374
0.11867862969004894,0.015970927365438613
0.11908646003262643,0.0008276426531680837
0.11949429037520393,0.0074324185234328315
0.1199021207177814,0.005876555805055346
0.1203099510603589,0.017228319419664233
0.12071778140293639,0.009308353400069774
0.12112561174551387,0.00887298860299062
0.12153344208809136,0.019752405468733858
0.12194127243066885,0.016593131679927483
0.12234910277324633,0.01037339673031489
0.12275693311582382,0.006183486102209242
0.12316476345840131,0.0014287535355731996
0.12357259380097879,0.0030614321255743545
0.12398042414355628,0.008489080749256151
0.12438825448613378,0.011968740628742777
0.12479608482871127,0.007017748687476421
0.12520391517128876,0.003796287173554165
0.12561174551386622,0.011606249819823848
0.12601957585644372,0.011530802112817823
0.1264274061990212,0.012667607513561817
0.1268352365415987,0.00914440936224672
0.1272430668841762,0.00760801822382294
0.12765089722675368,0.015502081021217615
0.12805872756933118,0.007365555034431009
0.12846655791190864,0.008430454383279393
0.12887438825448613,0.025569008983437294
0.12928221859706363,0.009133883578828923
0.12969004893964112,0.015098831885262114
0.1300978792822186,0.016383432137795854
0.1305057096247961,0.00934125677573012
0.13091353996737357,0.004754625294747576
0.13132137030995106,0.010824617574290834
0.13172920065252855,0.003046856607525315
0.13213703099510604,0.002379409663736817
0.13254486133768353,0.00940820804669452
0.13295269168026103,0.0035257944338566542
0.13336052202283852,0.009494933347848315
0.13376835236541598,0.007981884110003194
0.13417618270799347,0.015885121472682937
0.13458401305057097,0.0237354140667733
0.13499184339314846,0.006841113642735586
0.13539967373572595,0.006848540511003344
0.13580750407830344,0.006949304629895025
0.1362153344208809,0.0071312360335317
0.1366231647634584,0.00806129189660697
0.1370309951060359,0.013376571502017305
0.13743882544861338,0.005792467971303337
0.13784665579119088,0.01654794978434234
0.13825448613376837,0.013307814110658287
0.13866231647634586,0.025408862378096014
0.13907014681892332,0.012649373276685295
0.13947797716150082,0.01686785133246624
0.1398858075040783,0.008814403854340597
0.1402936378466558,0.01883590743775129
0.1407014681892333,0.006559556529225034
0.14110929853181078,0.009175420215039493
0.14151712887438825,0.011597420244223323
0.14192495921696574,0.0063558901090104165
0.14233278955954323,0.006419568039910186
0.14274061990212072,0.014595850365047491
0.14314845024469822,0.007382180097585621
0.1435562805872757,0.007372779892357747
0.1439641109298532,0.009835039738667816
0.14437194127243066,0.009668803589379759
0.14477977161500816,0.007515405294035304
0.14518760195758565,0.017052009689398195
0.14559543230016314,0.010631099171346439
0.14600326264274063,0.0055535384802824364
0.14641109298531813,0.0037859027282263554
0.1468189233278956,0.0054886704082071905
0.14722675367047308,0.005766779086227978
0.14763458401305057,0.005131348351870787
0.14804241435562807,0.001939433617181719
0.14845024469820556,0.003346221796566387
0.14885807504078305,0.009225279390894696
0.14926590538336054,0.010728667195360546
0.149673735725938,0.004583272770965294
0.1500815660685155,0.0108022974775707
0.150489396411093,0.005188681482659399
0.15089722675367048,0.008983383449169012
0.15130505709624797,0.014243698017325506
0.15171288743882547,0.008257858297249253
0.15212071778140293,0.011226232707827249
0.15252854812398042,0.01079888622059366
0.15293637846655792,0.014196943846339703
0.1533442088091354,0.005133481230922162
0.1537520391517129,0.00608889664609215
0.1541598694942904,0.0071889169285732895
0.15456769983686788,0.005937047153078334
0.15497553017944535,0.001084521832779535
0.15538336052202284,0.012962304581001373
0.15579119086460033,0.014324006016001744
0.15619902120717782,0.00857310762230463
0.15660685154975532,0.014184567135974014
0.1570146818923328,0.00884407245427689
0.15742251223491027,0.008435283710594967
0.15783034257748776,0.007859586529648228
0.15823817292006526,0.017205045607305434
0.15864600326264275,0.018668775322222095
